LAMMPS data file

2000 atoms
5 atom types

0.0 34 xlo xhi
0.0 34 ylo yhi
0.0 34 zlo zhi

Masses

1 26.982
2 24.305
3 180.95
4 183.84
5 0

Atoms

246 3 3.4 13.6 17
247 3 3.4 13.6 20.4
248 3 3.4 13.6 23.8
249 3 3.4 13.6 27.2
250 3 3.4 13.6 30.6
251 3 3.4 17 0
252 3 3.4 17 3.4
253 3 3.4 17 6.8
254 3 3.4 17 10.2
255 3 3.4 17 13.6
256 3 3.4 17 17
257 3 3.4 17 20.4
258 3 3.4 17 23.8
259 3 3.4 17 27.2
260 3 3.4 17 30.6
261 3 3.4 20.4 0
262 3 3.4 20.4 3.4
263 3 3.4 20.4 6.8
264 3 3.4 20.4 10.2
265 3 3.4 20.4 13.6
266 3 3.4 20.4 17
267 3 3.4 20.4 20.4
268 3 3.4 20.4 23.8
269 3 3.4 20.4 27.2
270 3 3.4 20.4 30.6
271 3 3.4 23.8 0
272 3 3.4 23.8 3.4
273 3 3.4 23.8 6.8
274 3 3.4 23.8 10.2
275 3 3.4 23.8 13.6
276 3 3.4 23.8 17
277 3 3.4 23.8 20.4
278 3 3.4 23.8 23.8
279 3 3.4 23.8 27.2
280 3 3.4 23.8 30.6
281 3 3.4 27.2 0
282 3 3.4 27.2 3.4
283 3 3.4 27.2 6.8
284 3 3.4 27.2 10.2
285 3 3.4 27.2 13.6
286 3 3.4 27.2 17
287 3 3.4 27.2 20.4
288 3 3.4 27.2 23.8
289 3 3.4 27.2 27.2
290 3 3.4 27.2 30.6
291 3 3.4 30.6 0
292 3 3.4 30.6 3.4
293 3 3.4 30.6 6.8
294 3 3.4 30.6 10.2
295 3 3.4 30.6 13.6
296 3 3.4 30.6 17
297 3 3.4 30.6 20.4
298 3 3.4 30.6 23.8
299 3 3.4 30.6 27.2
300 3 3.4 30.6 30.6
301 3 5.1 1.7 1.7
302 3 5.1 1.7 5.1
303 3 5.1 1.7 8.5
304 3 5.1 1.7 11.9
305 3 5.1 1.7 15.3
306 3 5.1 1.7 18.7
307 3 5.1 1.7 22.1
308 3 5.1 1.7 25.5
309 3 5.1 1.7 28.9
310 3 5.1 1.7 32.3
311 3 5.1 5.1 1.7
312 3 5.1 5.1 5.1
313 3 5.1 5.1 8.5
314 3 5.1 5.1 11.9
315 3 5.1 5.1 15.3
316 3 5.1 5.1 18.7
317 3 5.1 5.1 22.1
318 3 5.1 5.1 25.5
319 3 5.1 5.1 28.9
320 3 5.1 5.1 32.3
321 3 5.1 8.5 1.7
322 3 5.1 8.5 5.1
323 3 5.1 8.5 8.5
324 3 5.1 8.5 11.9
325 3 5.1 8.5 15.3
326 3 5.1 8.5 18.7
327 3 5.1 8.5 22.1
328 3 5.1 8.5 25.5
329 3 5.1 8.5 28.9
330 3 5.1 8.5 32.3
331 3 5.1 11.9 1.7
332 3 5.1 11.9 5.1
333 3 5.1 11.9 8.5
334 3 5.1 11.9 11.9
335 3 5.1 11.9 15.3
336 3 5.1 11.9 18.7
337 3 5.1 11.9 22.1
338 3 5.1 11.9 25.5
339 3 5.1 11.9 28.9
340 3 5.1 11.9 32.3
341 3 5.1 15.3 1.7
342 3 5.1 15.3 5.1
343 3 5.1 15.3 8.5
344 3 5.1 15.3 11.9
345 3 5.1 15.3 15.3
346 3 5.1 15.3 18.7
347 3 5.1 15.3 22.1
348 3 5.1 15.3 25.5
349 3 5.1 15.3 28.9
350 3 5.1 15.3 32.3
351 3 5.1 18.7 1.7
352 3 5.1 18.7 5.1
353 3 5.1 18.7 8.5
354 3 5.1 18.7 11.9
355 3 5.1 18.7 15.3
356 3 5.1 18.7 18.7
357 3 5.1 18.7 22.1
358 3 5.1 18.7 25.5
359 3 5.1 18.7 28.9
360 3 5.1 18.7 32.3
361 3 5.1 22.1 1.7
362 3 5.1 22.1 5.1
363 3 5.1 22.1 8.5
364 3 5.1 22.1 11.9
365 3 5.1 22.1 15.3
366 3 5.1 22.1 18.7
367 3 5.1 22.1 22.1
368 3 5.1 22.1 25.5
369 3 5.1 22.1 28.9
370 3 5.1 22.1 32.3
371 3 5.1 25.5 1.7
372 3 5.1 25.5 5.1
373 3 5.1 25.5 8.5
374 3 5.1 25.5 11.9
375 3 5.1 25.5 15.3
376 3 5.1 25.5 18.7
377 3 5.1 25.5 22.1
378 3 5.1 25.5 25.5
379 3 5.1 25.5 28.9
380 3 5.1 25.5 32.3
381 3 5.1 28.9 1.7
382 3 5.1 28.9 5.1
383 3 5.1 28.9 8.5
384 3 5.1 28.9 11.9
385 3 5.1 28.9 15.3
386 3 5.1 28.9 18.7
387 3 5.1 28.9 22.1
388 3 5.1 28.9 25.5
389 3 5.1 28.9 28.9
390 3 5.1 28.9 32.3
391 3 5.1 32.3 1.7
392 3 5.1 32.3 5.1
393 3 5.1 32.3 8.5
394 3 5.1 32.3 11.9
395 3 5.1 32.3 15.3
396 3 5.1 32.3 18.7
397 3 5.1 32.3 22.1
398 3 5.1 32.3 25.5
399 3 5.1 32.3 28.9
400 3 5.1 32.3 32.3
401 3 6.8 0 0
402 3 6.8 0 3.4
403 3 6.8 0 6.8
404 3 6.8 0 10.2
405 3 6.8 0 13.6
406 3 6.8 0 17
407 3 6.8 0 20.4
408 3 6.8 0 23.8
409 3 6.8 0 27.2
410 3 6.8 0 30.6
411 3 6.8 3.4 0
412 3 6.8 3.4 3.4
413 3 6.8 3.4 6.8
414 3 6.8 3.4 10.2
415 3 6.8 3.4 13.6
416 3 6.8 3.4 17
417 3 6.8 3.4 20.4
418 3 6.8 3.4 23.8
419 3 6.8 3.4 27.2
420 3 6.8 3.4 30.6
421 3 6.8 6.8 0
422 3 6.8 6.8 3.4
423 3 6.8 6.8 6.8
424 3 6.8 6.8 10.2
425 3 6.8 6.8 13.6
426 3 6.8 6.8 17
427 3 6.8 6.8 20.4
428 3 6.8 6.8 23.8
429 3 6.8 6.8 27.2
430 3 6.8 6.8 30.6
431 3 6.8 10.2 0
432 3 6.8 10.2 3.4
433 3 6.8 10.2 6.8
434 3 6.8 10.2 10.2
435 3 6.8 10.2 13.6
436 3 6.8 10.2 17
437 3 6.8 10.2 20.4
438 3 6.8 10.2 23.8
439 3 6.8 10.2 27.2
440 3 6.8 10.2 30.6
441 3 6.8 13.6 0
442 3 6.8 13.6 3.4
443 3 6.8 13.6 6.8
444 3 6.8 13.6 10.2
445 3 6.8 13.6 13.6
446 3 6.8 13.6 17
447 3 6.8 13.6 20.4
448 3 6.8 13.6 23.8
449 3 6.8 13.6 27.2
450 3 6.8 13.6 30.6
451 3 6.8 17 0
452 3 6.8 17 3.4
453 3 6.8 17 6.8
454 3 6.8 17 10.2
455 3 6.8 17 13.6
456 3 6.8 17 17
457 3 6.8 17 20.4
458 3 6.8 17 23.8
459 3 6.8 17 27.2
460 3 6.8 17 30.6
461 3 6.8 20.4 0
462 3 6.8 20.4 3.4
463 3 6.8 20.4 6.8
464 3 6.8 20.4 10.2
465 3 6.8 20.4 13.6
466 3 6.8 20.4 17
467 3 6.8 20.4 20.4
468 3 6.8 20.4 23.8
469 3 6.8 20.4 27.2
470 3 6.8 20.4 30.6
471 3 6.8 23.8 0
472 3 6.8 23.8 3.4
473 3 6.8 23.8 6.8
474 3 6.8 23.8 10.2
475 3 6.8 23.8 13.6
476 3 6.8 23.8 17
477 3 6.8 23.8 20.4
478 3 6.8 23.8 23.8
479 3 6.8 23.8 27.2
480 3 6.8 23.8 30.6
481 3 6.8 27.2 0
482 3 6.8 27.2 3.4
483 3 6.8 27.2 6.8
484 3 6.8 27.2 10.2
485 3 6.8 27.2 13.6
486 3 6.8 27.2 17
487 3 6.8 27.2 20.4
488 3 6.8 27.2 23.8
489 3 6.8 27.2 27.2
490 3 6.8 27.2 30.6
491 3 6.8 30.6 0
492 3 6.8 30.6 3.4
493 3 6.8 30.6 6.8
494 3 6.8 30.6 10.2
495 3 6.8 30.6 13.6
496 3 6.8 30.6 17
497 3 6.8 30.6 20.4
498 3 6.8 30.6 23.8
499 3 6.8 30.6 27.2
500 3 6.8 30.6 30.6
501 3 8.5 1.7 1.7
502 3 8.5 1.7 5.1
503 3 8.5 1.7 8.5
504 3 8.5 1.7 11.9
505 3 8.5 1.7 15.3
506 3 8.5 1.7 18.7
507 3 8.5 1.7 22.1
508 3 8.5 1.7 25.5
509 3 8.5 1.7 28.9
510 3 8.5 1.7 32.3
511 3 8.5 5.1 1.7
512 3 8.5 5.1 5.1
513 3 8.5 5.1 8.5
514 3 8.5 5.1 11.9
515 3 8.5 5.1 15.3
516 3 8.5 5.1 18.7
517 3 8.5 5.1 22.1
518 3 8.5 5.1 25.5
519 3 8.5 5.1 28.9
520 3 8.5 5.1 32.3
521 3 8.5 8.5 1.7
522 3 8.5 8.5 5.1
523 3 8.5 8.5 8.5
524 3 8.5 8.5 11.9
525 3 8.5 8.5 15.3
526 3 8.5 8.5 18.7
527 3 8.5 8.5 22.1
528 3 8.5 8.5 25.5
529 3 8.5 8.5 28.9
530 3 8.5 8.5 32.3
531 3 8.5 11.9 1.7
532 3 8.5 11.9 5.1
533 3 8.5 11.9 8.5
534 3 8.5 11.9 11.9
535 3 8.5 11.9 15.3
536 3 8.5 11.9 18.7
537 3 8.5 11.9 22.1
538 3 8.5 11.9 25.5
539 3 8.5 11.9 28.9
540 3 8.5 11.9 32.3
541 3 8.5 15.3 1.7
542 3 8.5 15.3 5.1
543 3 8.5 15.3 8.5
544 3 8.5 15.3 11.9
545 3 8.5 15.3 15.3
546 3 8.5 15.3 18.7
547 3 8.5 15.3 22.1
548 3 8.5 15.3 25.5
549 3 8.5 15.3 28.9
550 3 8.5 15.3 32.3
551 3 8.5 18.7 1.7
552 3 8.5 18.7 5.1
553 3 8.5 18.7 8.5
554 3 8.5 18.7 11.9
555 3 8.5 18.7 15.3
556 3 8.5 18.7 18.7
557 3 8.5 18.7 22.1
558 3 8.5 18.7 25.5
559 3 8.5 18.7 28.9
560 3 8.5 18.7 32.3
561 3 8.5 22.1 1.7
562 3 8.5 22.1 5.1
563 3 8.5 22.1 8.5
564 3 8.5 22.1 11.9
565 3 8.5 22.1 15.3
566 3 8.5 22.1 18.7
567 3 8.5 22.1 22.1
568 3 8.5 22.1 25.5
569 3 8.5 22.1 28.9
570 3 8.5 22.1 32.3
571 3 8.5 25.5 1.7
572 3 8.5 25.5 5.1
573 3 8.5 25.5 8.5
574 3 8.5 25.5 11.9
575 3 8.5 25.5 15.3
576 3 8.5 25.5 18.7
577 3 8.5 25.5 22.1
578 3 8.5 25.5 25.5
579 3 8.5 25.5 28.9
580 3 8.5 25.5 32.3
581 3 8.5 28.9 1.7
582 3 8.5 28.9 5.1
583 3 8.5 28.9 8.5
584 3 8.5 28.9 11.9
585 3 8.5 28.9 15.3
586 3 8.5 28.9 18.7
587 3 8.5 28.9 22.1
588 3 8.5 28.9 25.5
589 3 8.5 28.9 28.9
590 3 8.5 28.9 32.3
591 3 8.5 32.3 1.7
592 3 8.5 32.3 5.1
593 3 8.5 32.3 8.5
594 3 8.5 32.3 11.9
595 3 8.5 32.3 15.3
596 3 8.5 32.3 18.7
597 3 8.5 32.3 22.1
598 3 8.5 32.3 25.5
599 3 8.5 32.3 28.9
600 3 8.5 32.3 32.3
601 3 10.2 0 0
602 3 10.2 0 3.4
603 3 10.2 0 6.8
604 3 10.2 0 10.2
605 3 10.2 0 13.6
606 3 10.2 0 17
607 3 10.2 0 20.4
608 3 10.2 0 23.8
609 3 10.2 0 27.2
610 3 10.2 0 30.6
611 3 10.2 3.4 0
612 3 10.2 3.4 3.4
613 3 10.2 3.4 6.8
614 3 10.2 3.4 10.2
615 3 10.2 3.4 13.6
616 3 10.2 3.4 17
617 3 10.2 3.4 20.4
618 3 10.2 3.4 23.8
619 3 10.2 3.4 27.2
620 3 10.2 3.4 30.6
621 3 10.2 6.8 0
622 3 10.2 6.8 3.4
623 3 10.2 6.8 6.8
624 3 10.2 6.8 10.2
625 3 10.2 6.8 13.6
626 3 10.2 6.8 17
627 3 10.2 6.8 20.4
628 3 10.2 6.8 23.8
629 3 10.2 6.8 27.2
630 3 10.2 6.8 30.6
631 3 10.2 10.2 0
632 3 10.2 10.2 3.4
633 3 10.2 10.2 6.8
634 3 10.2 10.2 10.2
635 3 10.2 10.2 13.6
636 3 10.2 10.2 17
637 3 10.2 10.2 20.4
638 3 10.2 10.2 23.8
639 3 10.2 10.2 27.2
640 3 10.2 10.2 30.6
641 3 10.2 13.6 0
642 3 10.2 13.6 3.4
643 3 10.2 13.6 6.8
644 3 10.2 13.6 10.2
645 3 10.2 13.6 13.6
646 3 10.2 13.6 17
647 3 10.2 13.6 20.4
648 3 10.2 13.6 23.8
649 3 10.2 13.6 27.2
650 3 10.2 13.6 30.6
651 3 10.2 17 0
652 3 10.2 17 3.4
653 3 10.2 17 6.8
654 3 10.2 17 10.2
655 3 10.2 17 13.6
656 3 10.2 17 17
657 3 10.2 17 20.4
658 3 10.2 17 23.8
659 3 10.2 17 27.2
660 3 10.2 17 30.6
661 3 10.2 20.4 0
662 3 10.2 20.4 3.4
663 3 10.2 20.4 6.8
664 3 10.2 20.4 10.2
665 3 10.2 20.4 13.6
666 3 10.2 20.4 17
667 3 10.2 20.4 20.4
668 3 10.2 20.4 23.8
669 3 10.2 20.4 27.2
670 3 10.2 20.4 30.6
671 3 10.2 23.8 0
672 3 10.2 23.8 3.4
673 3 10.2 23.8 6.8
674 3 10.2 23.8 10.2
675 3 10.2 23.8 13.6
676 3 10.2 23.8 17
677 3 10.2 23.8 20.4
678 3 10.2 23.8 23.8
679 3 10.2 23.8 27.2
680 3 10.2 23.8 30.6
681 3 10.2 27.2 0
682 3 10.2 27.2 3.4
683 3 10.2 27.2 6.8
684 3 10.2 27.2 10.2
685 3 10.2 27.2 13.6
686 3 10.2 27.2 17
687 3 10.2 27.2 20.4
688 3 10.2 27.2 23.8
689 3 10.2 27.2 27.2
690 3 10.2 27.2 30.6
691 3 10.2 30.6 0
692 3 10.2 30.6 3.4
693 3 10.2 30.6 6.8
694 3 10.2 30.6 10.2
695 3 10.2 30.6 13.6
696 3 10.2 30.6 17
697 3 10.2 30.6 20.4
698 3 10.2 30.6 23.8
699 3 10.2 30.6 27.2
700 3 10.2 30.6 30.6
701 3 11.9 1.7 1.7
702 3 11.9 1.7 5.1
703 3 11.9 1.7 8.5
704 3 11.9 1.7 11.9
705 3 11.9 1.7 15.3
706 3 11.9 1.7 18.7
707 3 11.9 1.7 22.1
708 3 11.9 1.7 25.5
709 3 11.9 1.7 28.9
710 3 11.9 1.7 32.3
711 3 11.9 5.1 1.7
712 3 11.9 5.1 5.1
713 3 11.9 5.1 8.5
714 3 11.9 5.1 11.9
715 3 11.9 5.1 15.3
716 3 11.9 5.1 18.7
717 3 11.9 5.1 22.1
718 3 11.9 5.1 25.5
719 3 11.9 5.1 28.9
720 3 11.9 5.1 32.3
721 3 11.9 8.5 1.7
722 3 11.9 8.5 5.1
723 3 11.9 8.5 8.5
724 3 11.9 8.5 11.9
725 3 11.9 8.5 15.3
726 3 11.9 8.5 18.7
727 3 11.9 8.5 22.1
728 3 11.9 8.5 25.5
729 3 11.9 8.5 28.9
730 3 11.9 8.5 32.3
731 3 11.9 11.9 1.7
732 3 11.9 11.9 5.1
733 3 11.9 11.9 8.5
734 3 11.9 11.9 11.9
735 3 11.9 11.9 15.3
736 3 11.9 11.9 18.7
737 3 11.9 11.9 22.1
738 3 11.9 11.9 25.5
739 3 11.9 11.9 28.9
740 3 11.9 11.9 32.3
741 3 11.9 15.3 1.7
742 3 11.9 15.3 5.1
743 3 11.9 15.3 8.5
744 3 11.9 15.3 11.9
745 3 11.9 15.3 15.3
746 3 11.9 15.3 18.7
747 3 11.9 15.3 22.1
748 3 11.9 15.3 25.5
749 3 11.9 15.3 28.9
750 3 11.9 15.3 32.3
751 3 11.9 18.7 1.7
752 3 11.9 18.7 5.1
753 3 11.9 18.7 8.5
754 3 11.9 18.7 11.9
755 3 11.9 18.7 15.3
756 3 11.9 18.7 18.7
757 3 11.9 18.7 22.1
758 3 11.9 18.7 25.5
759 3 11.9 18.7 28.9
760 3 11.9 18.7 32.3
761 3 11.9 22.1 1.7
762 3 11.9 22.1 5.1
763 3 11.9 22.1 8.5
764 3 11.9 22.1 11.9
765 3 11.9 22.1 15.3
766 3 11.9 22.1 18.7
767 3 11.9 22.1 22.1
768 3 11.9 22.1 25.5
769 3 11.9 22.1 28.9
770 3 11.9 22.1 32.3
771 3 11.9 25.5 1.7
772 3 11.9 25.5 5.1
773 3 11.9 25.5 8.5
774 3 11.9 25.5 11.9
775 3 11.9 25.5 15.3
776 3 11.9 25.5 18.7
777 3 11.9 25.5 22.1
778 3 11.9 25.5 25.5
779 3 11.9 25.5 28.9
780 3 11.9 25.5 32.3
781 3 11.9 28.9 1.7
782 3 11.9 28.9 5.1
783 3 11.9 28.9 8.5
784 3 11.9 28.9 11.9
785 3 11.9 28.9 15.3
786 3 11.9 28.9 18.7
787 3 11.9 28.9 22.1
788 3 11.9 28.9 25.5
789 3 11.9 28.9 28.9
790 3 11.9 28.9 32.3
791 3 11.9 32.3 1.7
792 3 11.9 32.3 5.1
793 3 11.9 32.3 8.5
794 3 11.9 32.3 11.9
795 3 11.9 32.3 15.3
796 3 11.9 32.3 18.7
797 3 11.9 32.3 22.1
798 3 11.9 32.3 25.5
799 3 11.9 32.3 28.9
800 3 11.9 32.3 32.3
801 3 13.6 0 0
802 3 13.6 0 3.4
803 3 13.6 0 6.8
804 3 13.6 0 10.2
805 3 13.6 0 13.6
806 3 13.6 0 17
807 3 13.6 0 20.4
808 3 13.6 0 23.8
809 3 13.6 0 27.2
810 3 13.6 0 30.6
811 3 13.6 3.4 0
812 3 13.6 3.4 3.4
813 3 13.6 3.4 6.8
814 3 13.6 3.4 10.2
815 3 13.6 3.4 13.6
816 3 13.6 3.4 17
817 3 13.6 3.4 20.4
818 3 13.6 3.4 23.8
819 3 13.6 3.4 27.2
820 3 13.6 3.4 30.6
821 3 13.6 6.8 0
822 3 13.6 6.8 3.4
823 3 13.6 6.8 6.8
824 3 13.6 6.8 10.2
825 3 13.6 6.8 13.6
826 3 13.6 6.8 17
827 3 13.6 6.8 20.4
828 3 13.6 6.8 23.8
829 3 13.6 6.8 27.2
830 3 13.6 6.8 30.6
831 3 13.6 10.2 0
832 3 13.6 10.2 3.4
833 3 13.6 10.2 6.8
834 3 13.6 10.2 10.2
835 3 13.6 10.2 13.6
836 3 13.6 10.2 17
837 3 13.6 10.2 20.4
838 3 13.6 10.2 23.8
839 3 13.6 10.2 27.2
840 3 13.6 10.2 30.6
841 3 13.6 13.6 0
842 3 13.6 13.6 3.4
843 3 13.6 13.6 6.8
844 3 13.6 13.6 10.2
845 3 13.6 13.6 13.6
846 2 13.6 13.6 17
847 3 13.6 13.6 20.4
848 3 13.6 13.6 23.8
849 3 13.6 13.6 27.2
850 3 13.6 13.6 30.6
851 3 13.6 17 0
852 3 13.6 17 3.4
853 3 13.6 17 6.8
854 3 13.6 17 10.2
855 2 13.6 17 13.6
856 1 13.6 17 17
857 2 13.6 17 20.4
858 3 13.6 17 23.8
859 3 13.6 17 27.2
860 3 13.6 17 30.6
861 3 13.6 20.4 0
862 3 13.6 20.4 3.4
863 3 13.6 20.4 6.8
864 3 13.6 20.4 10.2
865 3 13.6 20.4 13.6
866 2 13.6 20.4 17
867 3 13.6 20.4 20.4
868 3 13.6 20.4 23.8
869 3 13.6 20.4 27.2
870 3 13.6 20.4 30.6
871 3 13.6 23.8 0
872 3 13.6 23.8 3.4
873 3 13.6 23.8 6.8
874 3 13.6 23.8 10.2
875 3 13.6 23.8 13.6
876 3 13.6 23.8 17
877 3 13.6 23.8 20.4
878 3 13.6 23.8 23.8
879 3 13.6 23.8 27.2
880 3 13.6 23.8 30.6
881 3 13.6 27.2 0
882 3 13.6 27.2 3.4
883 3 13.6 27.2 6.8
884 3 13.6 27.2 10.2
885 3 13.6 27.2 13.6
886 3 13.6 27.2 17
887 3 13.6 27.2 20.4
888 3 13.6 27.2 23.8
889 3 13.6 27.2 27.2
890 3 13.6 27.2 30.6
891 3 13.6 30.6 0
892 3 13.6 30.6 3.4
893 3 13.6 30.6 6.8
894 3 13.6 30.6 10.2
895 3 13.6 30.6 13.6
896 3 13.6 30.6 17
897 3 13.6 30.6 20.4
898 3 13.6 30.6 23.8
899 3 13.6 30.6 27.2
900 3 13.6 30.6 30.6
